@RELATION blinking

@ATTRIBUTE frames_since_experiment_started NUMERIC
@ATTRIBUTE frames_since_the_last_blink NUMERIC
@ATTRIBUTE is_blink NUMERIC
@ATTRIBUTE attention_level {True, False}
@DATA
595,595,0,True
625,625,0,True
655,655,0,True
685,685,0,False
716,716,0,False
746,746,0,False
776,776,0,False
807,807,0,True
837,837,0,True
867,867,0,False
898,898,0,True
928,928,0,False
958,958,0,False
989,989,0,False
1019,1019,0,False
1049,1049,0,False
1079,1086,1,False
1110,2196,0,False
1140,2226,0,False
1170,2256,0,False
1201,2287,0,False
1231,2317,0,True
1261,2347,0,False
1292,2378,0,False
1322,2408,0,False
1352,2438,0,False
1382,2468,0,False
1413,2499,0,True
1443,2529,0,False
1473,2559,0,False
1504,2590,0,False
1534,2620,0,False
1564,2650,0,False
1595,2681,0,False
1625,2711,0,False
1655,2741,0,True
1685,2771,0,True
1716,631,1,True
1746,2377,0,False
1776,2407,0,False
1807,2438,0,False
1837,2468,0,False
1867,2498,0,True
1898,2529,0,True
1928,2559,0,True
1958,2589,0,True
1989,2620,0,True
2019,2650,0,True
2049,2680,0,True
2079,2710,0,True
2110,2741,0,True
2140,2771,0,False
2170,2801,0,False
2201,2832,0,False
2231,2862,0,False
2261,2892,0,True
2292,2923,0,True
2322,2953,0,True
2352,825,1,True
2382,3207,0,True
2413,3238,0,True
2443,3268,0,True
2473,1652,1,True
2504,4156,0,True
2534,4186,0,True
2564,4216,0,True
2595,4247,0,True
2625,4277,0,True
2655,4307,0,True
2685,4337,0,True
2716,4368,0,True
2746,4398,0,True
2776,4428,0,True
2807,4459,0,True
2837,4489,0,True
2867,4519,0,True
2898,1251,1,True
2928,4179,0,True
2958,4209,0,True
2989,4240,0,True
3019,4270,0,True
3049,4300,0,True
3079,1822,1,True
3110,4932,0,True
3140,1309,1,True
3170,4479,0,True
3201,4510,0,False
3231,1905,0,True
3261,5166,0,True
3292,5197,0,True
3322,5227,0,True
3352,5257,0,True
3382,1484,1,True
3413,4897,0,True
3443,4927,0,True
3473,4957,0,True
3504,4988,0,True
3534,5018,0,True
3564,5048,0,True
3595,5079,0,True
3625,5109,0,True
3655,5139,0,True
3685,5169,0,True
3716,2239,1,True
3746,5985,0,True
3776,6015,0,True
3807,6046,0,True
3837,6076,0,False
3867,1631,1,False
3898,5529,0,False
3928,5559,0,False
3958,5589,0,False
3989,2362,1,False
4019,6381,0,False
4049,6411,0,False
4079,6441,0,False
4110,6472,0,False
4140,6502,0,False
4170,6532,0,True
4201,6563,0,True
4231,6593,0,True
4261,6623,0,True
4292,6654,0,True
4322,6684,0,True
4352,6714,0,False
4382,6744,0,False
4413,6775,0,False
4443,1837,1,False
4473,6310,0,False
4504,6341,0,False
4534,6371,0,False
4564,6401,0,False
4595,6432,0,False
4625,6462,0,True
4655,6492,0,True
4685,6522,0,True
4716,6553,0,False
4746,6583,0,False
4776,6613,0,False
4807,2762,1,False
4837,7599,0,True
4867,7629,0,True
4898,7660,0,True
4928,7690,0,True
4958,7720,0,True
4989,2223,1,True
5019,7242,0,True
5049,7272,0,True
5079,7302,0,False
5110,7333,0,True
5140,7363,0,True
5170,7393,0,True
5201,7424,0,True
5231,7454,0,True
5261,3035,1,False
5292,8327,0,False
5322,8357,0,False
5352,8387,0,False
5382,8417,0,False
5413,8448,0,False
5443,8478,0,False
5473,8508,0,True
5504,8539,0,True
5534,8569,0,True
5564,8599,0,True
5595,8630,0,False
5625,8660,0,False
5655,8690,0,False
5685,8720,0,False
5716,8751,0,False
5746,8781,0,False
5776,8811,0,True
5807,8842,0,True
5837,8872,0,True
5867,8902,0,True
5898,8933,0,True
5928,8963,0,True
5958,8993,0,True
5989,9024,0,True
6019,9054,0,True
6049,9084,0,True
6079,9114,0,False
6110,9145,0,False
6140,9175,0,False
6170,9205,0,False
6201,9236,0,True
6231,9266,0,True
6261,9296,0,False
6292,9327,0,True
6322,9357,0,False
6352,9387,0,False
6382,9417,0,False
6413,3102,1,True
6443,3336,1,False
6473,9809,0,True
6504,9840,0,False
6534,9870,0,False
6564,9900,0,False
6595,9931,0,True
6625,9961,0,False
6655,9991,0,False
6685,10021,0,False
6716,10052,0,False
6746,10082,0,False
6776,10112,0,False
6807,10143,0,False
6837,10173,0,False
6867,10203,0,False
6898,10234,0,False
6928,10264,0,False
6958,10294,0,False
6989,10325,0,False
7019,10355,0,True
7049,10385,0,True
7079,10415,0,True
7110,10446,0,False
7140,10476,0,False
7170,10506,0,False
7201,10537,0,False
7231,10567,0,False
7261,10597,0,False
7292,10628,0,False
7322,10658,0,False
7352,10688,0,False
7382,10718,0,False
7413,10749,0,False
7443,10779,0,False
7473,10809,0,False
7504,10840,0,False
7534,10870,0,False
7564,10900,0,False
7595,10931,0,False
7625,10961,0,False
7655,10991,0,False
7685,11021,0,False
7716,4377,1,True
7746,12123,0,True
7776,12153,0,True
7807,12184,0,True
7837,12214,0,False
7867,12244,0,False
7898,12275,0,False
7928,12305,0,True
7958,12335,0,True
7989,3615,1,True
8019,11634,0,True
8049,11664,0,False
8079,11694,0,False
8110,11725,0,False
8140,11755,0,False
8170,11785,0,False
8201,11816,0,False
8231,11846,0,True
8261,11876,0,True
8292,11907,0,False
8322,11937,0,False
8352,11967,0,False
8382,11997,0,False
8413,12028,0,False
8443,3615,0,False
8473,12088,0,False
8504,4883,1,False
8564,13447,0,False
8595,13478,0,False
8625,13508,0,False
8655,13538,0,False
8716,13599,0,True
8776,13659,0,True
8807,13690,0,True
8837,13720,0,False
8867,13750,0,False
8898,13781,0,False
8928,13811,0,True
8958,13841,0,True
8989,13872,0,True
9019,13902,0,False
9049,13932,0,False
9079,13962,0,True
9110,13993,0,True
9140,14023,0,True
9170,14053,0,True
9201,14084,0,True
9231,14114,0,True
9261,4248,1,True
9292,13540,0,False
9322,13570,0,True
9352,13600,0,True
9382,13630,0,False
9413,13661,0,True
9443,13691,0,True
9473,13721,0,True
9504,13752,0,True
9534,13782,0,True
9564,13812,0,False
9595,13843,0,False
9625,4562,1,False
9655,14217,0,False
9686,14248,0,False
9716,14278,0,False
9746,5179,1,False
9776,14955,0,False
9807,14986,0,False
9837,15016,0,False
9867,15046,0,False
9898,15077,0,False
9928,15107,0,False
9958,15137,0,False
9989,15168,0,True
10019,5341,1,True
10049,15390,0,False
10079,15420,0,False
10110,15451,0,False
10140,15481,0,False
10170,15511,0,False
10201,15542,0,False
10231,15572,0,True
10261,15602,0,True
10292,5419,1,True
10322,15741,0,True
10352,15771,0,True
10382,15801,0,True
10413,15832,0,True
10443,15862,0,True
10473,15892,0,True
10504,15923,0,True
10534,15953,0,True
10564,15983,0,True
10595,16014,0,True
10625,5198,1,True
10655,15853,0,True
10685,15883,0,True
10716,15914,0,True
10746,15944,0,True
10776,15974,0,True
10807,16005,0,True
10837,5638,1,False
10867,16505,0,False
10898,16536,0,False
10928,16566,0,False
10958,5321,1,False
10989,16310,0,False
11019,16340,0,True
11049,5725,1,True
11079,16804,0,True
11110,16835,0,True
11140,16865,0,True
11170,16895,0,True
11201,16926,0,False
11231,16956,0,True
11261,16986,0,False
11292,5559,1,True
11322,16881,0,False
11352,5788,1,False
11382,17170,0,False
11413,17201,0,False
11443,17231,0,False
11473,17261,0,False
11504,17292,0,False
11534,17322,0,False
11564,17352,0,False
11595,5806,1,False
11625,17431,0,True
11655,17461,0,False
11685,5824,1,False
11716,17540,0,False
11746,17570,0,False
11776,17600,0,False
11807,17631,0,False
11837,6010,1,True
11867,17877,0,False
11898,17908,0,True
11928,5924,1,False
11958,17882,0,False
11989,17913,0,False
12019,17943,0,False
12049,17973,0,False
12079,18003,0,False
12110,6035,1,False
12140,6110,1,False
12170,18280,0,False
12201,18311,0,False
12231,18341,0,False
12261,18371,0,False
12292,18402,0,False
12322,6225,1,True
12352,18577,0,True
12382,18607,0,True
12413,18638,0,True
12443,18668,0,True
12473,18698,0,True
12504,18729,0,True
12534,18759,0,True
12564,18789,0,True
12595,18820,0,True
12625,18850,0,True
12655,18880,0,True
12685,18910,0,True
12716,18941,0,True
12746,18971,0,True
12776,19001,0,False
12807,19032,0,False
12837,6603,1,False
12867,19470,0,False
12898,19501,0,False
12928,19531,0,False
12958,19561,0,False
12989,6381,1,False
13019,19400,0,False
13049,19430,0,False
13079,19460,0,True
13110,19491,0,True
13140,19521,0,True
13170,19551,0,True
13201,19582,0,False
13231,19612,0,False
13261,19642,0,False
13292,19673,0,False
13322,19703,0,False
13352,19733,0,False
13382,19763,0,False
13413,19794,0,False
13443,19824,0,False
13473,19854,0,False
13504,19885,0,False
13534,19915,0,False
13564,19945,0,False
13595,19976,0,False
13625,20006,0,False
13655,20036,0,False
13685,20066,0,False
13716,20097,0,False
13746,20127,0,False
13776,20157,0,False
13807,20188,0,False
13837,20218,0,False
13867,20248,0,False
13898,20279,0,False
13928,20309,0,False
13958,20339,0,False
13989,20370,0,False
14019,20400,0,False
14049,20430,0,False
14079,20460,0,False
14110,20491,0,False
14140,20521,0,False
14170,20551,0,False
14201,20582,0,False
14231,20612,0,True
14261,20642,0,False
14292,20673,0,False
14322,20703,0,False
14352,20733,0,False
14382,20763,0,False
14413,20794,0,False
14443,8062,1,True
14473,6410,1,False
14504,20914,0,False
14534,20944,0,False
14564,20974,0,False
14595,21005,0,False
14625,21035,0,False
14655,21065,0,False
14685,21095,0,False
14716,21126,0,False
14746,21156,0,False
14776,21186,0,False
14807,21217,0,False
14837,21247,0,False
14867,21277,0,False
14898,21308,0,False
14928,21338,0,True
14958,21368,0,True
14989,21399,0,True
15019,21429,0,False
15049,21459,0,False
15079,21489,0,False
15110,21520,0,False
15140,21550,0,False
15170,21580,0,False
15201,21611,0,False
15231,21641,0,False
15261,21671,0,False
15292,21702,0,False
15322,21732,0,False
15352,21762,0,False
15382,21792,0,True
15413,9008,1,True
15443,24451,0,True
15473,6460,1,False
15504,21964,0,False
15534,21994,0,False
15564,22024,0,False
15595,22055,0,False
15625,9167,1,False
15655,24822,0,False
15685,24852,0,False
15716,24883,0,True
15746,24913,0,False
15776,24943,0,True
15807,24974,0,True
15837,25004,0,True
15867,25034,0,True
15898,25065,0,True
15928,25095,0,True
15958,25125,0,True
15989,25156,0,True
16019,25186,0,True
16049,25216,0,True
16079,9510,1,True
16110,25620,0,True
16140,25650,0,True
16170,25680,0,False
16201,25711,0,False
16231,25741,0,False
16261,25771,0,False
16292,25802,0,False
16322,25832,0,False
16352,25862,0,True
16382,25892,0,True
16413,25923,0,True
16443,25953,0,True
16473,25983,0,True
16504,26014,0,True
16534,26044,0,True
16564,26074,0,False
16595,26105,0,False
16625,7119,1,False
16655,23774,0,False
16685,23804,0,False
16716,23835,0,False
16746,9636,1,False
16776,26412,0,False
16807,26443,0,False
16837,26473,0,False
16867,26503,0,False
16898,26534,0,False
16928,26564,0,True
16958,26594,0,True
16989,26625,0,True
17019,26655,0,True
17049,26685,0,True
17079,26715,0,True
17110,26746,0,True
17140,26776,0,True
17170,26806,0,True
17201,26837,0,False
17231,26867,0,False
17261,26897,0,False
17292,26928,0,False
17322,26958,0,True
17352,26988,0,True
17382,27018,0,True
17413,27049,0,True
17443,27079,0,True
17473,27109,0,True
17504,27140,0,True
17534,27170,0,False
17564,27200,0,False
17595,27231,0,False
17625,27261,0,False
17655,27291,0,False
17685,27321,0,False
17716,27352,0,False
17746,10199,1,False
17776,27975,0,False
17807,28006,0,False
17837,28036,0,False
17867,28066,0,True
17898,28097,0,True
17928,28127,0,True
17958,28157,0,True
17989,28188,0,False
18019,28218,0,False
18049,28248,0,False
18079,28278,0,False
18110,28309,0,False
18140,28339,0,False
18170,28369,0,False
18201,28400,0,True
18231,28430,0,True
18261,28460,0,False
18292,28491,0,False
18322,28521,0,False
18352,28551,0,False
18382,28581,0,True
18413,28612,0,False
18443,28642,0,False
18473,28672,0,False
18504,28703,0,False
18534,8344,1,False
18564,10225,1,False
18595,28820,0,False
18625,28850,0,False
18655,28880,0,False
18685,28910,0,False
18716,28941,0,False
18746,28971,0,False
18776,29001,0,False
18807,29032,0,False
18837,29062,0,False
18867,29092,0,False
18898,29123,0,False
18958,29183,0,False
18989,29214,0,False
19019,29244,0,False
19079,29304,0,True
19140,29365,0,False
19201,29426,0,False
19231,29456,0,True
19261,29486,0,True
19292,29517,0,True
19322,9090,1,False
19352,28442,0,False
19382,28472,0,False
19413,9090,0,False
19443,28533,0,True
19473,28563,0,False
19504,28594,0,False
19534,28624,0,False
19564,28654,0,False
19595,28685,0,False
19625,28715,0,False
19655,28745,0,False
19686,28776,0,False
19716,28806,0,True
19746,28836,0,True
19776,28866,0,True
19807,28897,0,True
19837,28927,0,False
19867,28957,0,False
19898,28988,0,False
19928,29018,0,False
19958,29048,0,False
19989,29079,0,False
20019,29109,0,False
20049,29139,0,False
20079,29169,0,False
20110,29200,0,False
20140,29230,0,False
20170,29260,0,False
20201,29291,0,False
20231,29321,0,False
20261,29351,0,False
20292,29382,0,False
20322,29412,0,False
20352,29442,0,False
20382,29472,0,False
20413,29503,0,False
20443,9925,1,False
20473,30398,0,False
20504,30429,0,False
20534,30459,0,False
20564,30489,0,False
20595,30520,0,False
20625,30550,0,False
20655,30580,0,True
20685,30610,0,True
20716,30641,0,True
20746,30671,0,True
20776,30701,0,True
20807,30732,0,True
20837,30762,0,False
20867,30792,0,False
20898,30823,0,False
20928,30853,0,True
20958,30883,0,True
20989,30914,0,False
21019,30944,0,False
21049,30974,0,False
21079,31004,0,False
21110,31035,0,True
21140,31065,0,True
21170,10548,1,False
21201,31749,0,False
21231,31779,0,False
21261,31809,0,True
21292,31840,0,True
21322,31870,0,False
21352,31900,0,False
21382,31930,0,False
21413,10857,1,False
21443,32300,0,False
21473,32330,0,False
21504,32361,0,False
21534,32391,0,False
21564,32421,0,False
21595,32452,0,True
21625,32482,0,True
21655,32512,0,True
21685,32542,0,True
21716,32573,0,False
21746,32603,0,False
21776,32633,0,False
21807,32664,0,False
21837,32694,0,True
21867,32724,0,True
21898,32755,0,True
21928,32785,0,True
21958,32815,0,True
21989,32846,0,True
22019,32876,0,True
22049,32906,0,True
22079,32936,0,True
22110,32967,0,True
22140,32997,0,True
22170,33027,0,True
22201,33058,0,True
22231,33088,0,True
22261,33118,0,True
22292,33149,0,True
22322,33179,0,True
22352,11054,1,True
22382,11325,1,True
22413,33738,0,True
22443,11110,1,False
22473,33583,0,False
22504,33614,0,False
22534,33644,0,False
22564,11452,1,False
22595,34047,0,True
22625,34077,0,True
22655,34107,0,True
22685,34137,0,True
22716,34168,0,True
22746,34198,0,True
22776,34228,0,False
22807,34259,0,False
22837,34289,0,False
22867,34319,0,False
22898,34350,0,True
22928,34380,0,True
22958,34410,0,True
22989,34441,0,True
23019,34471,0,True
23049,34501,0,True
23079,34531,0,True
23110,34562,0,True
23140,34592,0,True
23170,34622,0,True
23201,34653,0,False
23231,34683,0,False
23261,34713,0,False
23292,34744,0,False
23322,34774,0,True
23352,34804,0,True
23382,34834,0,False
23413,34865,0,False
23443,34895,0,False
23473,34925,0,False
23504,34956,0,True
23534,34986,0,True
23564,35016,0,True
23595,35047,0,True
23625,35077,0,False
23655,35107,0,False
23685,35137,0,False
23716,35168,0,False
23746,35198,0,False
23776,35228,0,False
23807,35259,0,True
23837,35289,0,True
23867,35319,0,False
23898,35350,0,False
23928,35380,0,False
23958,35410,0,False
23989,35441,0,False
24019,35471,0,False
24049,35501,0,False
24079,35531,0,False
24110,35562,0,False
24140,35592,0,False
24170,35622,0,False
24201,35653,0,False
24231,12296,1,False
24261,36557,0,False
24292,36588,0,False
24322,12022,1,False
24352,36374,0,False
24382,36404,0,True
24413,36435,0,True
24443,36465,0,True
24473,36495,0,True
24504,36526,0,True
24534,36556,0,True
24564,36586,0,True
24595,36617,0,True
24625,36647,0,False
24655,36677,0,False
24685,36707,0,False
24716,36738,0,False
24746,36768,0,False
24776,36798,0,True
24807,36829,0,True
24837,36859,0,True
24867,36889,0,True
24898,36920,0,True
24928,36950,0,True
24958,36980,0,True
24989,37011,0,True
25019,37041,0,True
25049,37071,0,True
25079,37101,0,False
25110,37132,0,False
25140,37162,0,False
25170,37192,0,True
25201,37223,0,True
25231,37253,0,True
25261,37283,0,False
25292,37314,0,False
25322,13302,1,False
25352,12055,1,False
25382,37437,0,False
25413,37468,0,False
25443,37498,0,False
25473,37528,0,False
25504,37559,0,False
25534,37589,0,False
25564,37619,0,False
25595,37650,0,False
25625,37680,0,True
25655,37710,0,True
25685,37740,0,True
25716,37771,0,False
25746,37801,0,False
25776,37831,0,False
25807,37862,0,False
25837,13782,1,False
25867,39649,0,False
25898,13782,0,False
25928,12146,1,False
25958,38104,0,False
25989,38135,0,False
26019,38165,0,True
26049,12222,1,True
26079,13864,1,False
26110,39974,0,False
26140,40004,0,False
26170,40034,0,True
26201,40065,0,True
26231,40095,0,False
26261,40125,0,True
26292,40156,0,True
26322,12461,1,False
26352,38813,0,True
26382,38843,0,True
26413,38874,0,True
26443,38904,0,True
26473,38934,0,True
26504,38965,0,True
26534,38995,0,True
26564,39025,0,True
26595,39056,0,True
26625,39086,0,True
26655,39116,0,True
26685,39146,0,True
26716,39177,0,False
26746,39207,0,False
26776,39237,0,False
26807,39268,0,False
26837,39298,0,True
26867,39328,0,True
26898,39359,0,True
26928,39389,0,True
26958,39419,0,True
26989,39450,0,True
27019,39480,0,True
27049,39510,0,True
27079,14525,1,True
27110,41635,0,False
27140,41665,0,False
27170,41695,0,True
27201,41726,0,True
27231,41756,0,False
27261,41786,0,False
27292,41817,0,True
27322,41847,0,True
27352,41877,0,True
27382,41907,0,False
27413,41938,0,False
27443,41968,0,False
27473,41998,0,True
27504,42029,0,True
27534,42059,0,True
27564,42089,0,True
27595,12652,1,True
27625,40277,0,True
27655,40307,0,False
27685,40337,0,True
27716,40368,0,True
27746,40398,0,False
27776,15132,1,True
27807,42939,0,False
27837,42969,0,False
27867,42999,0,True
27898,43030,0,True
27928,43060,0,True
27958,43090,0,True
27989,43121,0,True
28019,43151,0,True
28049,43181,0,True
28079,43211,0,True
28110,43242,0,True
28140,43272,0,False
28170,43302,0,True
28201,43333,0,True
28231,43363,0,False
28261,43393,0,False
28292,43424,0,False
28322,43454,0,True
28352,43484,0,True
28382,43514,0,True
28413,43545,0,True
28443,43575,0,False
28473,15474,1,True
28504,43978,0,False
28534,44008,0,False
28564,44038,0,True
28595,44069,0,False
28625,44099,0,False
28685,44159,0,False
28716,44190,0,True
28746,44220,0,True
28776,44250,0,True
28807,44281,0,True
28837,44311,0,True
28867,44341,0,False
28898,44372,0,True
28928,44402,0,False
28958,44432,0,False
28989,44463,0,False
29019,44493,0,True
29049,44523,0,True
29079,44553,0,True
29110,16030,1,True
29140,45170,0,True
29170,45200,0,True
29201,45231,0,True
29231,45261,0,True
29261,45291,0,True
29292,45322,0,True
29352,45382,0,True
29382,45412,0,True
29413,45443,0,True
29443,45473,0,True
29473,45503,0,False
29504,45534,0,True
29564,45594,0,True
29595,45625,0,True
29625,45655,0,True
29655,45685,0,True
29686,45716,0,True
29716,45746,0,True
29746,45776,0,True
29776,45806,0,True
29807,45837,0,True
29837,45867,0,True
29867,45897,0,True
29898,45928,0,True
29928,45958,0,True
29958,13920,1,False
29989,43909,0,False
30019,43939,0,True
30049,43969,0,False
30079,43999,0,False
30110,44030,0,False
30140,44060,0,False
30170,44090,0,False
30201,16276,1,False
30231,46507,0,False
30261,46537,0,False
30292,14009,1,False
30322,44331,0,False
30352,14009,0,False
30382,44391,0,False
30413,44422,0,False
30443,44452,0,False
30473,14059,1,False
30504,44563,0,False
30534,44593,0,False
30564,44623,0,False
30595,44654,0,False
30625,44684,0,False
30655,44714,0,True
30686,44745,0,True
30716,44775,0,True
30746,44805,0,True
30776,44835,0,True
30807,44866,0,True
30837,44896,0,True
30867,44926,0,True
30898,44957,0,True
30928,44987,0,True
30958,45017,0,True
30989,45048,0,True
31019,45078,0,False
31049,45108,0,False
31079,45138,0,True
31110,14618,1,True
31140,45758,0,True
31170,45788,0,True
31201,45819,0,True
31231,45849,0,True
31261,45879,0,True
31292,45910,0,True
31322,45940,0,True
31352,45970,0,True
31382,46000,0,True
31413,46031,0,True
31443,46061,0,True
31473,16856,1,True
31504,48360,0,True
31534,48390,0,True
31564,48420,0,True
31595,16905,1,True
31625,48530,0,True
31655,48560,0,True
31685,48590,0,True
31716,48621,0,True
31746,48651,0,True
31776,48681,0,True
31807,48712,0,False
31837,48742,0,False
31867,48772,0,False
31898,48803,0,False
31928,48833,0,True
31958,48863,0,True
31989,48894,0,True
32019,48924,0,True
32049,48954,0,True
32079,48984,0,True
